serial,province,provinceID,district,districtID,pro_districtID,village,villageID,dis_villageID
,,,,,,Xã Mỹ Thạnh An,8110109,81101
,,,,,,Phường Phú Khương,8110111,81101
,,,,,,Phường 6          ,8110113,81101
,,,,,,Phường 4                ,8110115,81101
,,,,,,Phường 5              ,8110117,81101
,,,,,,Phường 3,8110119,81101
,,,,,,Phường 2,8110121,81101
,,,,,,Xã Sơn Đông  ,8110123,81101
,,,,,,Xã Bình Phú        ,8110125,81101
,,,,,,Xã Nhơn Thạnh,8110127,81101
,,,,,,Xã Phú Nhuận    ,8110129,81101
,,,,,,Phường Phú Tân ,8110131,81101
,,,,,,Xã Mỹ Thành,8110133,81101
,,,,,,Phường An Hội ,8110135,81101
,,,,,,Xã Phú Đức  ,8110301,81103
,,,,,,Xã An Hiệp   ,8110303,81103
,,,,,,Xã Tân Thạch,8110305,81103
,,,,,,Xã Giao Hòa,8110307,81103
,,,,,,Xã An Phước   ,8110309,81103
,,,,,,Xã Tân Phú            ,8110311,81103
,,,,,,Xã Tiên Long,8110313,81103
,,,,,,Xã Sơn Hòa ,8110315,81103
,,,,,,Thị trấn Châu Thành ,8110317,81103
,,,,,,Xã Qưới Sơn,8110319,81103
,,,,,,Xã An Khánh   ,8110321,81103
,,,,,,Xã Giao Long ,8110323,81103
,,,,,,Xã Phú Túc  ,8110325,81103
,,,,,,Xã Phú An Hòa,8110327,81103
,,,,,,Xã Tam Phước   ,8110329,81103
,,,,,,Xã Thành Triệu,8110331,81103
,,,,,,Xã Tường Đa,8110333,81103
,,,,,,Xã Quới Thành,8110335,81103
,,,,,,Xã Phước Thạnh    ,8110337,81103
,,,,,,Xã An Hóa,8110339,81103
,,,,,,Xã Hữu Định,8110341,81103
,,,,,,Xã Tiên Thủy,8110343,81103
,,,,,,Xã Tân Thiềng,8110501,81105
,,,,,,Xã Phú Phụng,8110503,81105
,,,,,,Xã Long Thới ,8110505,81105
,,,,,,Xã Vĩnh Hòa     ,8110507,81105
,,,,,,Thị trấn Chợ Lách,8110509,81105
,,,,,,Xã Sơn Định ,8110511,81105
,,,,,,Xã Vĩnh Bình  ,8110513,81105
,,,,,,Xã Hòa Nghĩa,8110515,81105
,,,,,,Xã Phú Sơn         ,8110517,81105
,,,,,,Xã Vĩnh Thành    ,8110519,81105
,,,,,,Xã Hưng Khánh Trung B,8110521,81105
,,,,,,Xã An Thới,8110703,81107
,,,,,,Xã Bình Khánh Đông,8110711,81107
,,,,,,Xã Thành Thới B,8110713,81107
,,,,,,Xã Minh Đức      ,8110715,81107
,,,,,,Thị trấn Mỏ Cày,8110717,81107
,,,,,,Xã Định Thủy,8110729,81107
,,,,,,Xã Đa Phước Hội,8110733,81107
,,,,,,Xã Phước Hiệp   ,8110735,81107
,,,,,,Xã An Thạnh  ,8110739,81107
,,,,,,Xã Bình Khánh Tây,8110741,81107
,,,,,,Xã An Định ,8110743,81107
,,,,,,Xã Tân Trung   ,8110745,81107
,,,,,,Xã Thành Thới A,8110747,81107
,,,,,,Xã Ngãi Đăng,8110749,81107
,,,,,,Xã Cẩm Sơn     ,8110751,81107
,,,,,,Xã Hương Mỹ,8110753,81107
,,,,,,Xã Tân Hội      ,8110755,81107
,,,,,,Xã Bình Khánh  ,8110757,81107
,,,,,,Xã Thanh Tân   ,8110801,81108
,,,,,,Xã Thạnh Ngãi,8110803,81108
,,,,,,Xã Tân Phú Tây,8110805,81108
,,,,,,Xã Tân Thành Bình,8110807,81108
,,,,,,Xã Thành An  ,8110809,81108
,,,,,,Xã Phước Mỹ Trung,8110811,81108
,,,,,,Xã Tân Thanh Tây,8110813,81108
,,,,,,Xã Tân Bình              ,8110815,81108
,,,,,,Xã Nhuận Phú Tân,8110817,81108
,,,,,,Xã Hòa Lộc ,8110819,81108
,,,,,,Xã Khánh Thạnh Tân,8110821,81108
,,,,,,Xã Hưng Khánh Trung A,8110823,81108
,,,,,,Xã Phú Mỹ    ,8110825,81108
,,,,,,Xã Lương Phú ,8110901,81109
,,,,,,Xã Tân Lợi Thạnh,8110903,81109
,,,,,,Xã Bình Hoà,8110905,81109
,,,,,,Xã Tân Hào,8110907,81109
,,,,,,Xã Thạnh Phú Đông,8110909,81109
,,,,,,Xã Phong Nẫm ,8110911,81109
,,,,,,Xã Phong Mỹ,8110913,81109
,,,,,,Xã Mỹ Thạnh  ,8110915,81109
,,,,,,Xã Châu Hòa,8110917,81109
,,,,,,Xã Lương Hòa ,8110919,81109
,,,,,,Xã Lương Quới,8110921,81109
,,,,,,Xã Châu Bình ,8110923,81109
,,,,,,Xã Thuận Điền,8110925,81109
,,,,,,Xã Sơn Phú   ,8110927,81109
,,,,,,Xã Phước Long,8110929,81109
,,,,,,Xã Hưng Phong,8110931,81109
,,,,,,Xã Long Mỹ  ,8110933,81109
,,,,,,Xã Bình Thành       ,8110935,81109
,,,,,,Xã Tân Thanh    ,8110937,81109
,,,,,,Xã Hưng Nhượng,8110939,81109
,,,,,,Xã Hưng Lễ,8110941,81109
,,,,,,Thị trấn Giồng Trôm,8110943,81109
,,,,,,Xã Lộc Thuận ,8111101,81111
,,,,,,Xã Vang Quới Tây,8111103,81111
,,,,,,Xã Định Trung ,8111105,81111
,,,,,,Xã Bình Thắng ,8111107,81111
,,,,,,Xã Thạnh Phước ,8111109,81111
,,,,,,Xã Tam Hiệp     ,8111111,81111
,,,,,,Thị trấn Bình Đại,8111113,81111
,,,,,,Xã Long Định  ,8111115,81111
,,,,,,Xã Long Hòa  ,8111117,81111
,,,,,,Xã Phú Thuận  ,8111119,81111
,,,,,,Xã Vang Quới Đông,8111121,81111
,,,,,,Xã Châu Hưng,8111123,81111
,,,,,,Xã Phú Vang,8111125,81111
,,,,,,Xã Thới Lai,8111127,81111
,,,,,,Xã Bình Thới ,8111129,81111
,,,,,,Xã Phú Long   ,8111131,81111
,,,,,,Xã Thạnh Trị  ,8111133,81111
,,,,,,Xã Đại Hòa Lộc,8111135,81111
,,,,,,Xã Thừa Đức ,8111137,81111
,,,,,,Xã Thới Thuận,8111139,81111
,,,,,,Xã Tân Mỹ         ,8111301,81113
,,,,,,Xã Phú Lễ,8111303,81113
,,,,,,Xã An Thủy ,8111305,81113
,,,,,,Xã Mỹ Hòa         ,8111307,81113
,,,,,,Xã An Phú Trung,8111309,81113
,,,,,,Xã Phú Ngãi,8111311,81113
,,,,,,Xã Bảo Thuận ,8111313,81113
,,,,,,Xã Vĩnh Hòa      ,8111315,81113
,,,,,,Xã An Hòa Tây,8111317,81113
,,,,,,Thị trấn Ba Tri,8111319,81113
,,,,,,Xã Tân Xuân    ,8111321,81113
,,,,,,Xã Mỹ Chánh ,8111323,81113
,,,,,,Xã Bảo Thạnh,8111325,81113
,,,,,,Xã Mỹ Thạnh   ,8111327,81113
,,,,,,Xã Mỹ Nhơn,8111329,81113
,,,,,,Xã Phước Tuy,8111331,81113
,,,,,,Xã An Ngãi Trung,8111333,81113
,,,,,,Xã An Bình Tây,8111335,81113
,,,,,,Xã Tân Hưng             ,8111337,81113
,,,,,,Xã An Ngãi Tây,8111339,81113
,,,,,,Xã An Hiệp    ,8111341,81113
,,,,,,Xã Tân Thủy ,8111343,81113
,,,,,,Xã Vĩnh An    ,8111345,81113
,,,,,,Xã An Đức ,8111347,81113
,,,,,,Xã Phước Ngãi,8111349,81113
,,,,,,Xã An Thuận,8111501,81115
,,,,,,Xã Đại Điền,8111503,81115
,,,,,,Xã An Thạnh   ,8111505,81115
,,,,,,Xã Bình Thạnh         ,8111507,81115
,,,,,,Xã An Nhơn  ,8111509,81115
,,,,,,Thị trấn Thạnh Phú,8111511,81115
,,,,,,Xã Phú Khánh,8111513,81115
,,,,,,Xã Quới Điền,8111515,81115
,,,,,,Xã Tân Phong        ,8111517,81115
,,,,,,Xã Mỹ Hưng   ,8111519,81115
,,,,,,Xã Thới Thạnh,8111521,81115
,,,,,,Xã Hòa Lợi,8111523,81115
,,,,,,Xã An Điền ,8111525,81115
,,,,,,Xã An Quy,8111527,81115
,,,,,,Xã Thạnh Hải,8111529,81115
,,,,,,Xã Giao Thạnh,8111531,81115
,,,,,,Xã Thạnh Phong,8111533,81115
,,,,,,Xã Mỹ An      ,8111535,81115
,,,,,,Phường Vĩnh Lạc,8130101,81301
,,,,,,Phường Vĩnh Quang,8130103,81301
,,,,,,Phường An Bình    ,8130105,81301
,,,,,,Xã Phi Thông,8130107,81301
,,,,,,Phường Vĩnh Thanh Vân,8130109,81301
,,,,,,Phường Vĩnh Thanh,8130111,81301
,,,,,,Phường Vĩnh Hiệp,8130113,81301
,,,,,,Phường Vĩnh Bảo,8130115,81301
,,,,,,Phường An Hòa  ,8130117,81301
,,,,,,Phường Rạch Sỏi,8130119,81301
,,,,,,Phường Vĩnh Lợi,8130121,81301
,,,,,,Phường Vĩnh Thông,8130123,81301
,,,,,,Xã Bình An     ,8130301,81303
,,,,,,Xã Kiên Bình,8130303,81303
,,,,,,Xã Hoà Điền,8130305,81303
,,,,,,Xã Sơn Hải    ,8130307,81303
,,,,,,Thị trấn Kiên Lương,8130309,81303
,,,,,,Xã Vĩnh Phú  ,8130311,81303
,,,,,,Xã Vĩnh Điều,8130313,81303
,,,,,,Xã Tân Khánh Hòa,8130315,81303
,,,,,,Xã Phú Lợi  ,8130317,81303
,,,,,,Xã Phú Mỹ     ,8130319,81303
,,,,,,Xã Dương Hòa ,8130321,81303
,,,,,,Xã Hòn Nghệ,8130323,81303
,,,,,,Xã Bình Trị  ,8130325,81303
,,,,,,Xã Phú Lợi   ,8130401,81304
,,,,,,Xã Phú Mỹ      ,8130403,81304
,,,,,,Xã Tân Khánh Hoà,8130405,81304
,,,,,,Xã Vĩnh Điều ,8130407,81304
,,,,,,Xã Vĩnh Phú   ,8130409,81304
,,,,,,Xã Lình Huỳnh,8130501,81305
,,,,,,Xã Bình Sơn         ,8130503,81305
,,,,,,Xã Bình Giang ,8130505,81305
,,,,,,Xã Mỹ Thái ,8130507,81305
,,,,,,Xã Nam Thái Sơn,8130509,81305
,,,,,,Xã Mỹ Hiệp Sơn,8130511,81305
,,,,,,Xã Sơn Kiên,8130513,81305
,,,,,,Xã Mỹ Thuận   ,8130515,81305
,,,,,,Xã Thổ Sơn,8130517,81305
,,,,,,Xã Mỹ Lâm ,8130519,81305
,,,,,,Xã Mỹ Phước  ,8130521,81305
,,,,,,Thị trấn Sóc Sơn ,8130523,81305
,,,,,,Thị trấn Hòn Đất,8130525,81305
,,,,,,Xã Sơn Bình    ,8130527,81305
,,,,,,Xã Tân Hiệp B,8130701,81307
,,,,,,Xã Tân Thành                         ,8130703,81307
,,,,,,Xã Tân Hiệp A,8130705,81307
,,,,,,Thị trấn Tân Hiệp ,8130707,81307
,,,,,,Xã Tân Hội       ,8130709,81307
,,,,,,Xã Thạnh Đông B,8130711,81307
,,,,,,Xã Thạnh Đông ,8130713,81307
,,,,,,Xã Tân An        ,8130715,81307
,,,,,,Xã Thạnh Đông A,8130717,81307
,,,,,,Xã Thạnh Trị   ,8130719,81307
,,,,,,Xã Tân Hoà    ,8130721,81307
,,,,,,Xã Giục Tượng,8130901,81309
,,,,,,Thị trấn Minh Lương,8130903,81309
,,,,,,Xã Minh Hòa    ,8130905,81309
,,,,,,Xã Mong Thọ A,8130907,81309
,,,,,,Xã Mong Thọ B,8130909,81309
,,,,,,Xã Mong Thọ,8130911,81309
,,,,,,Xã Vĩnh Hòa Hiệp,8130913,81309
,,,,,,Xã Vĩnh Hòa Phú,8130915,81309
,,,,,,Xã Bình An      ,8130917,81309
,,,,,,Xã Thạnh Lộc ,8130919,81309
,,,,,,Xã Bàn Tân Định,8131101,81311
,,,,,,Xã Ngọc Hòa ,8131103,81311
,,,,,,Xã Long Thạnh ,8131105,81311
,,,,,,Xã Thạnh Hưng  ,8131107,81311
,,,,,,Xã Bàn Thạch,8131109,81311
,,,,,,Xã Ngọc Thuận,8131111,81311
,,,,,,Thị trấn Giồng Riềng,8131113,81311
,,,,,,Xã Thạnh Phước  ,8131115,81311
,,,,,,Xã Thạnh Lộc  ,8131117,81311
,,,,,,Xã Thạnh Hòa ,8131119,81311
,,,,,,Xã Ngọc Thành,8131121,81311
,,,,,,Xã Ngọc Chúc,8131123,81311
,,,,,,Xã Hòa Hưng  ,8131125,81311
,,,,,,Xã Hoà Lợi,8131127,81311
,,,,,,Xã Hoà An,8131129,81311
,,,,,,Xã Vĩnh Thạnh   ,8131131,81311
,,,,,,Xã Vĩnh Phú    ,8131133,81311
,,,,,,Xã Hòa Thuận ,8131135,81311
,,,,,,Xã Thạnh Bình ,8131137,81311
,,,,,,Xã Vĩnh Phước A,8131301,81313
,,,,,,Xã Vĩnh Hòa Hưng Bắc,8131303,81313
,,,,,,Xã Vĩnh Hòa Hưng Nam,8131305,81313
,,,,,,Thị trấn Gò Quao,8131307,81313
,,,,,,Xã Định Hòa  ,8131309,81313
,,,,,,Xã Thới Quản,8131311,81313
,,,,,,Xã Định An  ,8131313,81313
,,,,,,Xã Thủy Liễu,8131315,81313
,,,,,,Xã Vĩnh Phước B,8131317,81313
,,,,,,Xã Vĩnh Tuy ,8131319,81313
,,,,,,Xã Vĩnh Thắng,8131321,81313
,,,,,,Xã Đông Thái,8131501,81315
,,,,,,Thị trấn Thứ Ba,8131503,81315
,,,,,,Xã Hưng Yên,8131505,81315
,,,,,,Xã Đông Yên  ,8131507,81315
,,,,,,Xã Tây Yên,8131509,81315
,,,,,,Xã Tây Yên A,8131511,81315
,,,,,,Xã Nam Yên,8131513,81315
,,,,,,Xã Nam Thái  ,8131515,81315
,,,,,,Xã Nam Thái A,8131517,81315
,,,,,,Xã Đông Hưng B,8131701,81317
,,,,,,Xã Thuận Hoà ,8131703,81317
,,,,,,Xã Đông Hưng   ,8131705,81317
,,,,,,Xã Vân Khánh Đông,8131707,81317
,,,,,,Thị trấn Thứ Mười Một,8131709,81317
,,,,,,Xã Đông Hòa   ,8131711,81317
,,,,,,Xã Đông Thạnh   ,8131715,81317
,,,,,,Xã Tân Thạnh   ,8131717,81317
,,,,,,Xã Đông Hưng A,8131719,81317
,,,,,,Xã Vân Khánh,8131721,81317
,,,,,,Xã Vân Khánh Tây,8131723,81317
,,,,,,Xã Vĩnh Bình Bắc,8131901,81319
,,,,,,Xã Tân Thuận ,8131903,81319
,,,,,,Thị trấn Vĩnh Thuận,8131905,81319
,,,,,,Xã Vĩnh Bình Nam,8131911,81319
,,,,,,Xã Vĩnh Thuận  ,8131915,81319
,,,,,,Xã Vĩnh Phong  ,8131917,81319
,,,,,,Xã Bình Minh           ,8131919,81319
,,,,,,Xã Phong Đông,8131921,81319
,,,,,,Thị trấn Dương Đông,8132101,81321
,,,,,,Xã Cửa Cạn,8132103,81321
,,,,,,Xã Dương Tơ,8132105,81321
,,,,,,Thị trấn An Thới,8132107,81321
,,,,,,Xã Gành Dầu,8132109,81321
,,,,,,Xã Cửa Dương,8132111,81321
,,,,,,Xã Hàm Ninh ,8132113,81321
,,,,,,Xã Hòn Thơm,8132115,81321
,,,,,,Xã Bãi Thơm,8132117,81321
,,,,,,Xã Thổ Châu,8132119,81321
,,,,,,Xã Nam Du,8132301,81323
,,,,,,Xã Hòn Tre,8132303,81323
,,,,,,Xã Lại Sơn,8132305,81323
,,,,,,Xã An Sơn   ,8132307,81323
,,,,,,Xã Tiên Hải ,8132501,81325
,,,,,,Phường Pháo Đài,8132503,81325
,,,,,,Phường Tô Châu,8132505,81325
,,,,,,Phường Đông Hồ,8132507,81325
,,,,,,Phường Bình San,8132509,81325
,,,,,,Phường Mỹ Đức    ,8132511,81325
,,,,,,Xã Thuận Yên,8132513,81325
,,,,,,Xã Thạnh Yên,8132701,81327
,,,,,,Xã Thạnh Yên A,8132703,81327
,,,,,,Xã An Minh Bắc,8132705,81327
,,,,,,Xã Vĩnh Hòa       ,8132707,81327
,,,,,,Xã Hoà Chánh,8132709,81327
,,,,,,Xã Minh Thuận ,8132711,81327
,,,,,,Phường Tân Lộc,8150301,81503
,,,,,,Phường Thốt Nốt,8150305,81503
,,,,,,Phường Thuận An,8150307,81503
,,,,,,Phường Trung Nhứt,8150309,81503
,,,,,,Phường Trung Kiên,8150311,81503
,,,,,,Phường Thuận Hưng,8150315,81503
,,,,,,Phường Tân Hưng ,8150317,81503
,,,,,,Phường Thạnh Hòa,8150319,81503
,,,,,,Phường Thới Thuận,8150321,81503
,,,,,,Phường Phước Thới,8150501,81505
,,,,,,Phường Thới An ,8150503,81505
,,,,,,Phường Châu Văn Liêm,8150505,81505
,,,,,,Phường Thới Long,8150507,81505
,,,,,,Phường Trường Lạc,8150509,81505
,,,,,,Phường Thới  Hoà,8150511,81505
,,,,,,Phường Long Hưng ,8150513,81505
,,,,,,Phường An Cư,8151901,81519
,,,,,,Phường Hưng Lợi,8151903,81519
,,,,,,Phường Cái Khế,8151905,81519
,,,,,,Phường An Hòa   ,8151907,81519
,,,,,,Phường Thới Bình,8151909,81519
,,,,,,Phường An Nghiệp,8151911,81519
,,,,,,Phường An Hội,8151913,81519
,,,,,,Phường Tân An      ,8151915,81519
,,,,,,Phường An Lạc,8151917,81519
,,,,,,Phường An Phú    ,8151919,81519
,,,,,,Phường Xuân Khánh,8151921,81519
,,,,,,Phường An Bình     ,8151923,81519
,,,,,,Phường An Khánh ,8151925,81519
,,,,,,Phường Trà Nóc,8152101,81521
,,,,,,Phường Bình Thủy,8152103,81521
,,,,,,Phường Thới An Đông,8152105,81521
,,,,,,Phường An Thới,8152107,81521
,,,,,,Phường Long Hòa,8152109,81521
,,,,,,Phường Long Tuyền,8152111,81521
,,,,,,Phường Bùi Hữu Nghĩa,8152113,81521
,,,,,,Phường Trà An,8152115,81521
,,,,,,Phường Tân Phú   ,8152301,81523
,,,,,,Phường Lê Bình,8152303,81523
,,,,,,Phường Thường Thạnh,8152305,81523
,,,,,,Phường Hưng Phú,8152307,81523
,,,,,,Phường Hưng Thạnh,8152309,81523
,,,,,,Phường Ba Láng,8152311,81523
,,,,,,Phường Phú Thứ,8152313,81523
,,,,,,Xã Thạnh An  ,8152501,81525
,,,,,,Xã Thạnh Mỹ ,8152503,81525
,,,,,,Xã Thạnh Qưới,8152505,81525
,,,,,,Thị trấn Thạnh An,8152507,81525
,,,,,,Xã Vĩnh Trinh,8152509,81525
,,,,,,Xã Thạnh Thắng,8152511,81525
,,,,,,Xã Thạnh Lộc   ,8152515,81525
,,,,,,Thị Trấn Vĩnh Thạnh ,8152519,81525
,,,,,,Xã Thạnh Tiến,8152521,81525
,,,,,,Xã Thạnh Lợi  ,8152523,81525
,,,,,,Xã Vĩnh Bình   ,8152525,81525
,,,,,,Xã Thới Đông,8152701,81527
,,,,,,Xã Đông Hiệp,8152705,81527
,,,,,,Thị trấn Cờ Đỏ,8152711,81527
,,,,,,Xã Thới Hưng,8152713,81527
,,,,,,Xã Đông Thắng,8152729,81527
,,,,,,Xã Thới Xuân,8152731,81527
,,,,,,Xã Trung Thạnh,8152733,81527
,,,,,,Xã Trung An    ,8152735,81527
,,,,,,Xã Trung Hưng ,8152737,81527
,,,,,,Xã Thạnh Phú   ,8152739,81527
,,,,,,Xã Mỹ Khánh ,8152901,81529
,,,,,,Xã Trường Long,8152903,81529
,,,,,,Xã Nhơn ái,8152905,81529
,,,,,,Xã Giai Xuân ,8152907,81529
,,,,,,Xã Tân Thới ,8152909,81529
,,,,,,Xã Nhơn Nghĩa,8152911,81529
,,,,,,Thị Trấn Phong Điền ,8152913,81529
,,,,,,Thị Trấn Thới Lai,8153101,81531
,,,,,,Xã Trường Xuân   ,8153103,81531
,,,,,,Xã Trường Xuân A,8153105,81531
,,,,,,Xã Trường Xuân B,8153107,81531
,,,,,,Xã Thới Thạnh ,8153109,81531
,,,,,,Xã Tân Thạnh    ,8153111,81531
,,,,,,Xã Định Môn,8153113,81531
,,,,,,Xã Trường Thành  ,8153115,81531
,,,,,,Xã Trường Thắng,8153117,81531
,,,,,,Xã Thới Tân,8153119,81531
,,,,,,Xã Đông Bình ,8153121,81531
,,,,,,Xã Đông Thuận,8153123,81531
,,,,,,Xã Xuân Thắng  ,8153125,81531
,,,,,,Phường I,8160101,81601
,,,,,,Phường VII,8160103,81601
,,,,,,Xã Hoả Tiến,8160105,81601
,,,,,,Phường III,8160107,81601
,,,,,,Phường IV,8160109,81601
,,,,,,Phường V,8160111,81601
,,,,,,Xã Vị Tân,8160113,81601
,,,,,,Xã Hoả Lựu,8160115,81601
,,,,,,Xã Tân Tiến                ,8160117,81601
,,,,,,Xã Trường Long Tây,8160301,81603
,,,,,,Xã Trường Long A,8160303,81603
,,,,,,Thị trấn Một Ngàn,8160305,81603
,,,,,,Xã Tân Hòa           ,8160309,81603
,,,,,,Xã Nhơn nghĩa A,8160311,81603
,,,,,,Xã Thạnh Xuân,8160313,81603
,,,,,,Xã Tân Phú Thạnh,8160315,81603
,,,,,,Thị Trấn Rạch Gòi,8160317,81603
,,,,,,Thị Trấn Cái Tắc,8160319,81603
,,,,,,Thị trấn Bảy Ngàn,8160321,81603
,,,,,,Xã Đông Phước A,8160501,81605
,,,,,,Thị trấn Ngã sáu,8160503,81605
,,,,,,Xã Phú Hữu  ,8160505,81605
,,,,,,Xã Đông Phước,8160507,81605
,,,,,,Xã Đông Thạnh    ,8160509,81605
,,,,,,Xã Phú An,8160511,81605
,,,,,,Xã Đông Phú  ,8160513,81605
,,,,,,Thị trấn Mái Dầm,8160515,81605
,,,,,,Xã Phú Tân  ,8160517,81605
,,,,,,Phường Hiệp Thành  ,8160701,81607
,,,,,,Phường Ngã Bảy,8160703,81607
,,,,,,Phường Lái Hiếu,8160705,81607
,,,,,,Phường Hiệp Lợi,8160707,81607
,,,,,,Xã Đại Thành    ,8160709,81607
,,,,,,Xã Tân Thành                          ,8160711,81607
,,,,,,Thị trấn Cây Dương,8160801,81608
,,,,,,Thị trấn Kinh Cùng,8160803,81608
,,,,,,Xã Hoà An ,8160805,81608
,,,,,,Xã Tân Bình               ,8160807,81608
,,,,,,Xã Bình Thành        ,8160809,81608
,,,,,,Xã Thạnh Hoà ,8160811,81608
,,,,,,Xã Tân Long       ,8160813,81608
,,,,,,Xã Long Thạnh  ,8160815,81608
,,,,,,Xã Phụng Hiệp,8160817,81608
,,,,,,Xã Phương Bình,8160819,81608
,,,,,,Xã Hoà Mỹ,8160821,81608
,,,,,,Xã Tân Phước Hưng,8160823,81608
,,,,,,Xã Phương Phú,8160825,81608
,,,,,,Xã Hiệp Hưng,8160827,81608
,,,,,,Thị trấn Búng Tàu,8160829,81608
,,,,,,Xã Vị Thanh,8160901,81609
,,,,,,Xã Vị Thắng,8160903,81609
,,,,,,Xã Vị Đông,8160905,81609
,,,,,,Thị trấn Nàng Mau,8160907,81609
,,,,,,Xã Vị Trung,8160909,81609
,,,,,,Xã Vị Thuỷ,8160911,81609
,,,,,,Xã Vĩnh Thuận Tây,8160913,81609
,,,,,,Xã Vĩnh Trung    ,8160915,81609
,,,,,,Xã Vĩnh Tường,8160917,81609
,,,,,,Xã Vị Bình,8160919,81609
,,,,,,Xã Thuận Hòa ,8161101,81611
,,,,,,Xã Vĩnh Thuận Đông,8161105,81611
,,,,,,Xã Thuận Hưng,8161117,81611
,,,,,,Thị trấn Vĩnh Viễn,8161119,81611
,,,,,,Xã Lương Tâm,8161121,81611
,,,,,,Xã Xà Phiên,8161123,81611
,,,,,,Xã Lương Nghĩa,8161125,81611
,,,,,,Xã Vĩnh Viễn A,8161127,81611
,,,,,,Phường Bình Thạnh,8161201,81612
,,,,,,Phường Thuận An ,8161203,81612
,,,,,,Phường Trà Lồng,8161205,81612
,,,,,,Phường Vĩnh Tường,8161207,81612
,,,,,,Xã Long Bình   ,8161209,81612
,,,,,,Xã Long Phú ,8161211,81612
,,,,,,Xã Long Trị,8161213,81612
,,,,,,Xã Long Trị A,8161215,81612
,,,,,,Xã Tân Phú             ,8161217,81612
,,,,,,Xã Long Đức ,8170101,81701
,,,,,,Phường 2                    ,8170103,81701
,,,,,,Phường 7           ,8170105,81701
,,,,,,Phường 4                 ,8170107,81701
,,,,,,Phường 1                     ,8170109,81701
,,,,,,Phường 3                    ,8170111,81701
,,,,,,Phường 5               ,8170113,81701
,,,,,,Phường 6           ,8170115,81701
,,,,,,Phường 8          ,8170117,81701
,,,,,,Phường 9         ,8170119,81701
,,,,,,Xã Tân An         ,8170301,81703
,,,,,,Thị trấn Càng Long,8170303,81703
,,,,,,Xã Đại Phúc,8170305,81703
,,,,,,Xã An Trường,8170307,81703
,,,,,,Xã Tân Bình                ,8170309,81703
,,,,,,Xã Huyền Hội,8170311,81703
,,,,,,Xã Phương Thạnh,8170313,81703
,,,,,,Xã Đức Mỹ,8170315,81703
,,,,,,Xã Nhị Long,8170317,81703
,,,,,,Xã Nhị Long Phú,8170319,81703
,,,,,,Xã Đại Phước ,8170321,81703
,,,,,,Xã Mỹ Cẩm,8170323,81703
,,,,,,Xã An Trường A,8170325,81703
,,,,,,Xã Bình Phú         ,8170327,81703
,,,,,,Xã Long Hòa   ,8170501,81705
,,,,,,Xã Hưng Mỹ ,8170503,81705
,,,,,,Xã Lương Hoà A,8170505,81705
,,,,,,Xã Phước Hảo,8170507,81705
,,,,,,Thị trấn Châu Thành  ,8170509,81705
,,,,,,Xã Hòa Thuận  ,8170511,81705
,,,,,,Xã Nguyệt Hóa,8170513,81705
,,,,,,Xã Hòa Minh ,8170515,81705
,,,,,,Xã Lương Hòa  ,8170517,81705
,,,,,,Xã Hòa Lợi ,8170519,81705
,,,,,,Xã Đa Lộc   ,8170521,81705
,,,,,,Xã Song Lộc ,8170523,81705
,,,,,,Xã Mỹ Chánh  ,8170525,81705
,,,,,,Xã Thanh Mỹ   ,8170527,81705
,,,,,,Xã Phong Thạnh,8170701,81707
,,,,,,Xã Châu Điền,8170703,81707
,,,,,,Xã Phong Phú    ,8170705,81707
,,,,,,Thị trấn Cầu Kè,8170707,81707
,,,,,,Xã Thạnh Phú    ,8170709,81707
,,,,,,Xã Thông Hòa,8170711,81707
,,,,,,Xã Tam Ngãi,8170713,81707
,,,,,,Xã Hòa ân,8170715,81707
,,,,,,Xã An Phú Tân,8170717,81707
,,,,,,Xã Hoà Tân,8170719,81707
,,,,,,Xã Ninh Thới,8170721,81707
,,,,,,Xã Tân Hùng,8170901,81709
,,,,,,Xã Hiếu Trung,8170903,81709
,,,,,,Xã Long Thới  ,8170905,81709
,,,,,,Xã Hùng Hòa,8170907,81709
,,,,,,Thị trấn Tiểu Cần,8170909,81709
,,,,,,Thị trấn Cầu Quan,8170911,81709
,,,,,,Xã Hiếu Tử,8170913,81709
,,,,,,Xã Tập Ngãi,8170915,81709
,,,,,,Xã Phú Cần ,8170917,81709
,,,,,,Xã Ngãi Hùng,8170919,81709
,,,,,,Xã Tân Hòa            ,8170921,81709
,,,,,,Xã Mỹ Long Nam,8171101,81711
,,,,,,Thị trấn Mỹ Long,8171103,81711
,,,,,,Xã Mỹ Hòa     ,8171105,81711
,,,,,,Xã Thuận Hòa  ,8171107,81711
,,,,,,Xã Hiệp Mỹ Tây,8171109,81711
,,,,,,Thị trấn Cầu Ngang,8171111,81711
,,,,,,Xã Vĩnh Kim   ,8171113,81711
,,,,,,Xã Kim Hòa,8171115,81711
,,,,,,Xã Mỹ Long Bắc,8171117,81711
,,,,,,Xã Hiệp Hòa      ,8171119,81711
,,,,,,Xã Trường Thọ ,8171121,81711
,,,,,,Xã Nhị Trường,8171123,81711
,,,,,,Xã Long Sơn        ,8171125,81711
,,,,,,Xã Hiệp Mỹ Đông,8171127,81711
,,,,,,Xã Thạnh Hòa Sơn,8171129,81711
,,,,,,Xã Hiệp Mỹ,8171131,81711
,,,,,,Xã An Quảng Hữu,8171301,81713
,,,,,,Xã Tập Sơn,8171303,81713
